siren,sources,origines,methode_jointure,confiance_jointure,denomination,code_postal,commune,site_web,nom_structure_porteuse,naf,tranche_effectifs,categorie_juridique,group_naf,group_cate,denomination__tiers_lieux,code_postal__tiers_lieux,commune__tiers_lieux,site_web__tiers_lieux,nom_usage,denomination__ess_x_naf,denomination__cate_x_naf,denomination__ess_flag_insee,famille_ess,naf_numerique,tags_numerique,naf_enrich_source,naf_enrich_method,categorie_juridique_enrich_source,categorie_juridique_enrich_method,tranche_effectifs_enrich_source,tranche_effectifs_enrich_method,denomination_enrich_source,denomination_enrich_method,nom_usage_enrich_source,nom_usage_enrich_method,sigle_enrich_source,sigle_enrich_method,sigle,date_creation_enrich_source,date_creation_enrich_method,date_creation,est_active_enrich_source,est_active_enrich_method,est_active,rna_enrich_source,rna_enrich_method,rna,flag_ess_sirene_enrich_source,flag_ess_sirene_enrich_method,flag_ess_sirene,caractere_employeur_enrich_source,caractere_employeur_enrich_method,caractere_employeur,categorie_entreprise_enrich_source,categorie_entreprise_enrich_method,categorie_entreprise,societe_mission_enrich_source,societe_mission_enrich_method,societe_mission,annee_effectifs_enrich_source,annee_effectifs_enrich_method,annee_effectifs,siret_siege,siret_siege_enrich_source,siret_siege_enrich_method
311768972,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CIMA EST,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,sirene,siren_direct,W543002917,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31176897200037,sirene,siren_direct
312365042,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,CIMARAL CENT INFORM MUT AGRICO,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,1978-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,,,,,,,,,,31236504200034,sirene,siren_direct
312409204,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,NOISY LE GRAND AUJOURD HUI DEMAIN,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1978-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31240920400012,sirene,siren_direct
312868755,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION  POUR LE PAYS D' OC,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1978-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31286875500017,sirene,siren_direct
313167116,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,SERVICES ET MAINTENANCE INFORMATIQUE,,,,,62.01Z,NN,5532.0,,,,,,,,,,,,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,1978-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,GE,,,,,,,31316711600018,sirene,siren_direct
313641557,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,OFFICE GESTION ENTREP ARTISANALES OISE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,sirene,siren_direct,OGEA,sirene,siren_direct,1978-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31364155700035,sirene,siren_direct
313967945,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,SYNERGIE EST @RSOE - UNION DE COOPERATIVES DE SERVICES AUX ORGANISMES D'ELEVAGE ET D'EXPLOITATION DES DONNEES,,,,,62.01Z,NN,6318.0,group_naf_1,group_cate_1,,,,,,,,,cooperative,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,1978-01-01,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,,,,,,,,,,31396794500012,sirene,siren_direct
314175613,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,UNION COOP AGR CENTRE POUR INFORM GESTI,,,,,62.01Z,NN,6318.0,group_naf_1,group_cate_1,,,,,,,,,cooperative,True,dev_logiciel,,,,,,,,,,,sirene,siren_direct,UCACIG,sirene,siren_direct,1977-07-01,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,,,,,,,,,,31417561300012,sirene,siren_direct
315249771,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS GESTION INFORMAT BATIM TRAVAUX PUBLI,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1979-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31524977100017,sirene,siren_direct
315576983,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,INSTITUT DE SEMINAIRES INTERNA,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1979-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31557698300011,sirene,siren_direct
316313592,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,VILLENEUVE ST GEORGES INFOR,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1979-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31631359200024,sirene,siren_direct
317119774,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ORGAN TEMPOR 10 COLLOQ RADIO IMMONOLOGUE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1979-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31711977400022,sirene,siren_direct
317252799,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS VALLEE OISE ORGAN CONGRES,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1979-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31725279900026,sirene,siren_direct
317454114,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LES AMIS DU PERE LEBRET,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1979-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31745411400032,sirene,siren_direct
317495646,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ALMA,,,,,62.01Z,22,5560.0,group_naf_1,group_cate_2,,,,,,,,,cooperative,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,1979-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,31749564600042,sirene,siren_direct
317517654,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CENTRE ETUDES MICRO ORDINATEUR SERVICES,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,CEMOS,sirene,siren_direct,1979-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31751765400016,sirene,siren_direct
317888162,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,CHAROLAIS INFORMATIQUE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1980-01-01,sirene,siren_direct,True,sirene,siren_direct,W583002403,sirene,siren_direct,True,,,,,,,,,,,,,31788816200045,sirene,siren_direct
318149069,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,VIDEOGRAMME DE L ELYSEES,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1980-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31814906900011,sirene,siren_direct
318636123,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CTRE DOCUMENTATION TIERS MONDE,,,,,63.11Z,01,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,RITIMO,sirene,siren_direct,1980-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,31863612300016,sirene,siren_direct
318685757,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CLUB INFORMAT DU DETAIL,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1980-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31868575700011,sirene,siren_direct
318720810,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GROUPE LIEUX COMMUNS,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1980-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31872081000023,sirene,siren_direct
319393500,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COPROPRIETE LE FONTAINEBLEAU,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1980-04-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,31939350000016,sirene,siren_direct
319754883,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ASSOC INTERPROF SERV SUD AISNE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1980-07-03,sirene,siren_direct,True,sirene,siren_direct,W024000172,sirene,siren_direct,True,,,,,,,,,,,,,31975488300019,sirene,siren_direct
320279755,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,CTRE INFORM MUTUAL AGRIC FLAND ART PICAR,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,CIMAFAP,sirene,siren_direct,1979-07-18,sirene,siren_direct,True,sirene,siren_direct,W595007019,sirene,siren_direct,True,,,,,,,,,,,,,32027975500039,sirene,siren_direct
321069874,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION CHAMPOLLION,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,1980-09-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32106987400030,sirene,siren_direct
321079600,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,IMAGICIEL,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1980-12-05,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32107960000011,sirene,siren_direct
322259425,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,AIDE INFORMATION COLLECTIVITE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,AIC 76,sirene,siren_direct,1976-12-22,sirene,siren_direct,True,sirene,siren_direct,W763008400,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32225942500047,sirene,siren_direct
322747510,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COMITE DU MARRON DE REDON,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1980-11-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32274751000020,sirene,siren_direct
322837253,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS REN ETUDE COMMUNAUTES EURO,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1981-02-24,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32283725300010,sirene,siren_direct
323169060,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,BUR INTER AFGHANISTAN,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1981-10-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32316906000015,sirene,siren_direct
323378067,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ISC CREATION ENTREPRISE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1981-10-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32337806700017,sirene,siren_direct
324006188,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LOGICENTRE HLM,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1982-04-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32400618800019,sirene,siren_direct
324079508,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,TECHNIQUES - GESTION INFORMATIQUE,,,,,63.11Z,11,5460.0,,,,,,,,,,,,True,hebergement,,,,,,,,,,,sirene,siren_direct,TGI,sirene,siren_direct,1982-02-20,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,32407950800101,sirene,siren_direct
324082049,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSO REGARD SUR PARIS,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1980-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32408204900010,sirene,siren_direct
324144831,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,POUR L ART,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1982-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32414483100017,sirene,siren_direct
324180991,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CENTRE RECHER INFORM FEMINISTE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1981-10-15,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32418099100014,sirene,siren_direct
324216092,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,BATIMENT INDUSTRIE CONSTRUCTIO,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1977-03-11,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32421609200019,sirene,siren_direct
324521566,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,AGIR FORMAT RECHER DEVELOPPEME,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1978-05-19,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32452156600012,sirene,siren_direct
324803113,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS BIOLOG CONTROL QUALIT CHAMP ARDENNES,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1976-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32480311300012,sirene,siren_direct
324895747,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,IRYS INS RELAXATION YOGA SOPHR,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1981-04-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32489574700016,sirene,siren_direct
325156842,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS REG INFORMATION DOCUMENTATION ETUDES,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,ARIDE,sirene,siren_direct,1981-10-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32515684200016,sirene,siren_direct
325223428,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,OFFRAMATIQUE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1982-06-14,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32522342800013,sirene,siren_direct
325437960,sirene,cate_x_naf,siren_direct,1.0,DECUS FRANCE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1972-07-28,sirene,siren_direct,False,sirene,siren_direct,W923001108,,,,,,,,,,,,,,,,32543796000033,sirene,siren_direct
325577856,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION OCTA,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,1981-09-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32557785600017,sirene,siren_direct
325894467,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS FORMAT CADRES GROUPE CIC,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1979-09-03,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32589446700019,sirene,siren_direct
325932077,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CENTRE DIFFUSION DOCUMENTAT SPECTACLE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,CDDS,sirene,siren_direct,1982-12-01,sirene,siren_direct,True,sirene,siren_direct,W223000705,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32593207700036,sirene,siren_direct
325964237,sirene,ess_flag_insee,siren_direct,1.0,SOCIETE D AGRICULTURE DEVELOPPEMENT ET INFORMATIQUE A.D.I.F,,,,,62.02B,NN,5432.0,,,,,,,,,,,,True,conseil_it,,,,,,,,,,,sirene,siren_direct,ADIF,sirene,siren_direct,1982-11-24,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,,,,,,,,,,32596423700011,sirene,siren_direct
325965101,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CELLULE ECONOMIQUE DE PICARDIE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1982-05-02,sirene,siren_direct,True,sirene,siren_direct,W802004325,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32596510100018,sirene,siren_direct
326398583,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION DECLINAISONS,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1982-09-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32639858300012,sirene,siren_direct
326833316,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS FORAGE BTP,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,1983-01-07,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32683331600010,sirene,siren_direct
326836368,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION DES TROIS MONDES,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1982-08-02,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32683636800018,sirene,siren_direct
327166963,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ADICE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1983-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32716696300014,sirene,siren_direct
327327326,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ARTISTE MONDE CONTRE APARTHEID,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1983-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32732732600010,sirene,siren_direct
327420824,tiers_lieux,tiers_lieux,scoring,0.9,Espac'Num,49600.0,Beaupréau-en-Mauges,https://evreetmauges.centres-sociaux.fr/,Centre Social Evre et Mauges,88.99B,12,9220,,,,,,,,,,,association,False,,sirene,siren_direct,sirene,siren_direct,sirene,siren_direct,,,,,,,,sirene,siren_direct,1983-01-01,sirene,siren_direct,True,sirene,siren_direct,W492000686,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,32742082400044,sirene,siren_direct
327438966,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,APLON NORD,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1983-01-01,sirene,siren_direct,False,sirene,siren_direct,W621005030,sirene,siren_direct,True,,,,,,,,,,,,,32743896600035,sirene,siren_direct
327968863,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION DISTRICT INFORMATIONS,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1983-07-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32796886300024,sirene,siren_direct
328163589,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS RENNES VERTE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1983-02-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32816358900026,sirene,siren_direct
328348024,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,INOVAT DEVELOP CONSEIL ID PLUS,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1983-07-13,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32834802400014,sirene,siren_direct
328603147,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSO RENCON CONCER ACTION DEVE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1983-09-23,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32860314700013,sirene,siren_direct
329033211,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ADIR 43,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,1984-01-16,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,,,,,,,,,,32903321100023,sirene,siren_direct
329296826,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ASS DEVELOPPEMENT INFORM ARTISANAT,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,1984-01-01,sirene,siren_direct,True,sirene,siren_direct,W543003533,sirene,siren_direct,True,,,,,,,,,,,,,32929682600020,sirene,siren_direct
329361893,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS TECHNIQUES ORGANISAT NOUVELLES,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,sirene,siren_direct,ATON,sirene,siren_direct,1983-05-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,32936189300053,sirene,siren_direct
